,Date,Date (UTC),Batch requests/sec,User connections,SQL Server: processor time for PRODSQL\ACCT,Free memory,Page reads/sec,Disk avg. read time > M: Data 1,Disk avg. read time > N: Data 2,Disk avg. read time > I: Index,Disk avg. write time > M: Data 1,Disk avg. write time > N: Data 2,Disk avg. write time > I: Index,Compilations/batch,Latch wait time,Disk avg. read time data
390,2024-04-30 06:31:00,2024-04-30 11:31:00,109.559405205018,2018.0,11.7475670473032,13.265472412109375,162.543187658751,1.0876,1.1341,1.4286,0.3291,0.436,0.0,6.843934129022509,0.544,2.2217000000000002
391,2024-04-30 06:32:00,2024-04-30 11:32:00,259.895407279114,2011.0,9.68492445719252,13.342903137207031,9.36600398678076,1.18,1.1998,1.1184,0.0,0.0,0.0,1.30183636520389,0.4506,2.3798
392,2024-04-30 06:33:00,2024-04-30 11:33:00,199.16040396926,2059.0,10.0366121370374,13.365135192871094,164.812063973893,1.3984,1.2186,2.8376,0.6662,0.669,0.4555,3.26196052191368,0.2901,2.617
393,2024-04-30 06:34:00,2024-04-30 11:34:00,107.551934018323,2033.0,9.13285120470902,13.646690368652344,11.5835381984314,1.102,1.0361,1.0968,0.3547,0.309,0.0,1.99752883031301,0.6255,2.1381
394,2024-04-30 06:35:00,2024-04-30 11:35:00,104.004944533914,2045.0,9.65674042848446,13.41510009765625,73.6979838032358,1.0639,1.3624,1.083,0.4377,0.4166,0.299,14.3453145057766,0.3468,2.4263000000000003
395,2024-04-30 06:36:00,2024-04-30 11:36:00,205.642383907757,2047.0,9.95974966727912,13.328483581542969,189.620322226593,1.0799,1.07405,1.08875,0.0,0.0,0.0,0.92932785822347,0.4289,2.15395
396,2024-04-30 06:37:00,2024-04-30 11:37:00,157.721469237691,2041.0,9.45558972924045,13.3060302734375,4.94910473994657,1.1396,1.1204,1.1676,0.4108,0.4017,0.4686,1.6693079767564698,0.1565,2.26
397,2024-04-30 06:38:00,2024-04-30 11:38:00,120.614933635676,2010.5,9.737578258911096,13.341285705566406,95.8617502500083,1.1269,1.2132,2.8847,0.7237,0.8892,0.5338,2.1406979493681653,0.30675,2.3401
398,2024-04-30 06:39:00,2024-04-30 11:39:00,163.568789439287,2011.0,9.39947817313314,13.334869384765625,19.9628575538168,1.2001,1.2372,1.1523,0.42,0.442,0.3539,2.54686226568867,0.2283,2.4373
399,2024-04-30 06:40:00,2024-04-30 11:40:00,247.400622245889,2063.0,9.90606817148184,13.301437377929688,44.5658807673539,1.0944,1.0169,1.6411,0.3718,0.3552,0.3442,2.20007183908045,0.2642,2.1113
400,2024-04-30 06:41:00,2024-04-30 11:41:00,283.800924421203,2025.0,9.23281954600361,13.10589599609375,48.8789531354873,0.9478,0.9941,1.0717,0.2963,0.0,0.0,3.4903502082477798,0.465,1.9419
401,2024-04-30 06:42:00,2024-04-30 11:42:00,294.537491317882,2024.0,9.44758169239972,13.399497985839844,138.417498185027,0.9414,1.0384,1.2156,0.0,0.0,0.0,1.16279069767441,0.1921,1.9798
402,2024-04-30 06:43:00,2024-04-30 11:43:00,90.1922760054501,2031.0,9.2725428559182,13.403274536132812,154.979450254655,1.038,1.081,0.9951,0.303,0.3163,0.2831,7.22201699298116,0.3738,2.1189999999999998
403,2024-04-30 06:44:00,2024-04-30 11:44:00,217.210814887816,2011.0,9.48465057069257,13.400238037109375,142.046808600693,1.12115,1.2511999999999999,1.057,0.0,0.0,0.0,1.79502915004602,0.4401,2.37235
404,2024-04-30 06:45:00,2024-04-30 11:45:00,148.133530477394,2079.0,9.84666354494057,13.375144958496094,5.33834315675615,1.1739,1.2988,2.1962,0.0,0.0,0.0,12.056947946018,0.2733,2.4726999999999997
405,2024-04-30 06:46:00,2024-04-30 11:46:00,226.4437146985805,2145.5,11.7252691543573,13.36690902709961,73.72921543858773,1.1033,1.0677,1.0487,0.0,0.0,0.0,1.5744097386528502,0.3107,2.1710000000000003
